nohup: ignoring input
/home/adm-mcsc/EnviroHealth-Monitor/producers/openaq_producer.py:19: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  current_time = datetime.utcnow().isoformat()
Starting Simulated Air Quality Producer...
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T14:32:23.332085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:12.339287'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:17.339730'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.25, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:22.340359'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:27.341030'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:32.341434'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:37.341940'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:42.342893'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:47.343651'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:52.344269'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:43:57.344935'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:02.345598'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:07.346339'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.39, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:12.346752'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:17.347279'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:22.347842'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:27.348493'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:32.349062'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.95, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:37.349714'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:42.350233'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:47.350885'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:52.351513'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:44:57.352181'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:02.352744'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:07.353224'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:12.353704'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:17.354273'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:22.354935'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:27.355581'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:32.356292'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:37.357104'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:42.357712'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:47.358284'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.72, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:52.358913'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:45:57.359478'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:02.360067'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:07.360537'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.07, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:12.360978'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.85, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:17.361500'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:22.361970'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:27.362713'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:32.363250'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:37.363899'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:42.364314'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:47.364863'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:52.365615'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:46:57.366207'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:02.366747'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:07.367516'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:12.368178'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:17.368759'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:22.369371'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:27.369968'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:32.370617'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:37.371213'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:42.371742'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:47.372255'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:52.372817'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:47:57.373332'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:02.373874'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.95, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:07.374328'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.83, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:12.374904'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:17.375513'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:22.376037'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.98, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:27.376540'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:32.377178'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.05, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:37.377729'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:42.378161'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.2, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:47.378752'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:52.379377'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:48:57.380306'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:02.380972'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:07.381512'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:12.382169'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.85, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:17.382697'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:22.383105'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:27.383530'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:32.384075'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:37.384590'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:42.385171'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:47.385830'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:52.386445'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:49:57.386925'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:02.387467'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:07.388120'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:12.389118'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:17.389664'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:22.390172'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:27.390723'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:32.391147'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:37.391714'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:42.392218'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:47.392740'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.69, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:52.393268'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.69, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:50:57.393825'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:02.394317'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:07.394795'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:12.395231'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:17.395740'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:22.396347'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:27.396985'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.69, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:32.397624'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:37.398261'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:42.398900'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:47.399824'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:52.400393'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:51:57.400972'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:02.401499'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:07.402063'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.96, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:12.402626'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:17.403274'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:22.403790'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.72, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:27.404394'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:32.404935'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.25, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:37.405561'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:42.406194'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:47.406752'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.28, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:52.407348'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.16, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:52:57.407990'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:02.408491'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.19, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:07.409053'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:12.409622'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:17.410241'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:22.410797'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:27.411358'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:32.411925'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:37.412590'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.7, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:42.413216'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:47.413742'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.25, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:52.414285'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:53:57.414911'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:54:02.415412'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:54:07.415952'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:54:12.416572'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:54:17.417163'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.9, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:54:22.417888'}
